symbol,D,dt_net_buy,dt_net_rate,lianban6d_max,is_limit_D,E1,E1open,gap,Dclose,D_pct,r2,idx_r2,ex2,r5,idx_r5,ex5,r10,idx_r10,ex10,r20,idx_r20,ex20,drop2,drop5,drop10,drop20,drop
300769,2026-04-29,275124934.21,0.0841671,1.0,1,2026-04-30,69.94,0.0976,63.72,0.2,0.145982,0.011641,0.134341,0.147984,0.027145,0.120839,0.037747,0.002604,0.035143,-0.06477,0.00483,-0.0696,,,,,
300769,2026-04-30,501224931.16,0.05502996,1.0,0,2026-05-06,72.34,0.0054,71.95,0.1292,0.116257,0.008822,0.107434,0.066353,0.018608,0.047745,-0.021703,-0.000982,-0.020721,-0.098839,0.011715,-0.110553,,,,,
300771,2025-12-16,34564088.74,0.03012851,0.0,0,2025-12-17,16.1,-0.0371,16.72,0.1571,0.000621,0.011783,-0.011162,-0.054658,0.026882,-0.08154,-0.063354,0.03367,-0.097024,-0.02795,0.055926,-0.083877,,,,,
300771,2025-12-17,12561439.3,0.01337416,0.0,0,2025-12-18,15.85,0.0173,15.58,-0.0682,0.085174,0.003118,0.082056,-0.017666,0.017585,-0.03525,-0.022082,0.01668,-0.038762,-0.002524,0.039063,-0.041587,,,,,
300773,2026-01-14,476048651.37,0.07598677,1.0,1,2026-01-15,32.0,-0.0025,32.08,0.2001,-0.1075,0.002134,-0.109634,-0.1375,0.000269,-0.137769,-0.154687,-0.000806,-0.153881,-0.134375,-0.00169,-0.132685,,,,,
300774,2025-09-26,73307542.09,0.04382303,0.0,0,2025-09-29,12.59,-0.0016,12.61,0.1052,0.03336,0.018806,0.014554,0.185862,0.00855,0.177312,0.104051,-0.003691,0.107742,0.210485,0.021596,0.188889,,,,,
300774,2025-11-20,134107112.54,0.22128841,1.0,1,2025-11-21,20.6,-0.0096,20.8,0.2002,0.050971,-0.014476,0.065447,-0.061165,0.000447,-0.061612,-0.167476,0.007351,-0.174827,-0.161165,0.008731,-0.169896,,,,,
300774,2025-11-21,8293123.85,0.0037192,1.0,0,2025-11-24,21.09,-0.0009,21.11,0.0149,0.0,0.003856,-0.003856,-0.069701,0.011962,-0.081663,-0.098625,0.0249,-0.123525,-0.165955,0.021243,-0.187198,,,,,
300775,2025-11-06,87607582.04,0.03948959,1.0,1,2025-11-07,31.0,0.0134,30.59,0.2001,0.018387,0.004555,0.013832,-0.064516,0.006058,-0.070574,-0.087419,-0.023282,-0.064137,-0.110645,-0.027215,-0.08343,,,,,
300775,2026-01-22,203768862.24,0.04966471,1.0,1,2026-01-23,39.0,-0.0124,39.49,0.1999,-0.094103,-0.004783,-0.08932,0.020513,0.005135,0.015378,0.198205,-0.01251,0.210715,0.184615,-0.004004,0.18862,,,,,
300775,2026-04-28,-134164123.6,-0.07403336,0.0,0,2026-04-29,29.88,-0.007,30.09,-0.1531,-0.002008,0.014719,-0.016727,0.046185,0.028355,0.017829,-0.007363,0.025755,-0.033118,-0.178715,0.032621,-0.211336,,,,,
300776,2026-04-17,149583520.6,0.07924534,1.0,1,2026-04-20,108.17,0.0887,99.36,0.2,-0.05251,0.008638,-0.061147,0.017657,0.008928,0.00873,-0.020893,0.031716,-0.052609,0.328927,0.026133,0.302794,,,,,
300778,2025-08-29,-56468870.7,-0.1000238,0.0,0,2025-09-01,14.6,-0.0395,15.2,-0.156,-0.057534,-0.00585,-0.051684,-0.071918,-0.012521,-0.059397,-0.065068,0.001133,-0.066202,-0.106849,0.007344,-0.114193,,,,,
300779,2025-10-13,48013449.53,0.02019115,1.0,1,2025-10-14,181.0,0.0592,170.88,0.2,0.00326,-0.005992,0.009251,-0.082873,-0.02068,-0.062193,-0.146077,0.017688,-0.163765,-0.202597,0.013163,-0.215759,,,,,
300779,2026-04-24,-57988520.52,-0.03799427,0.0,0,2026-04-27,70.9,-0.0037,71.16,-0.1789,-0.009168,-0.003795,-0.005373,-0.019041,0.021095,-0.040136,0.011425,0.046481,-0.035056,0.258533,0.027602,0.230931,,,,,
300779,2026-05-25,124902376.07,0.09899393,1.0,1,2026-05-26,85.98,0.0429,82.44,0.2,0.037799,0.001644,0.036155,-0.054896,-0.0114,-0.043497,-0.133519,-0.038056,-0.095463,-0.29879,0.003933,-0.302723,,,,,
300779,2026-05-26,-65966352.72,-0.01812719,1.0,0,2026-05-27,91.93,-0.0024,92.15,0.1178,-0.059067,-0.00541,-0.053656,-0.143479,-0.00534,-0.138138,-0.153921,-0.028159,-0.125762,-0.38203,0.00042,-0.38245,,,,,
300779,2026-07-22,147940908.17,0.08565347,1.0,1,2026-07-23,68.99,-0.0019,69.12,0.2,0.119293,-0.018158,0.13745,0.112625,-0.028491,0.141116,0.255399,-0.016265,0.271664,0.050297,-0.030933,0.08123,,,,,
300780,2026-01-16,92789476.0,0.13173985,1.0,1,2026-01-19,23.5,-0.0017,23.54,0.1998,0.040426,-0.000279,0.040705,0.332766,-0.003749,0.336515,0.289362,-0.002935,0.292297,0.005106,-0.012667,0.017773,,,,,
300780,2026-01-19,-89259172.0,-0.09067618,1.0,0,2026-01-20,23.74,-0.0186,24.19,0.0276,0.069924,-0.002922,0.072846,0.264532,-0.006322,0.270854,0.208088,-0.02764,0.235728,0.025274,-0.006199,0.031473,,,,,
300780,2026-01-21,-7291105.98,-0.00708123,1.0,0,2026-01-22,25.0,-0.0157,25.4,0.0389,0.2528,-0.008279,0.261079,0.0904,-0.005012,0.095412,0.0952,-0.009084,0.104284,-0.0316,-0.003138,-0.028462,,,,,
300780,2026-01-22,-68649447.15,-0.07741438,1.0,0,2026-01-23,29.01,0.1115,26.1,0.0276,0.034816,-0.004783,0.039598,0.127542,0.005135,0.122408,-0.086522,-0.01251,-0.074012,-0.138228,-0.004004,-0.134224,,,,,
300780,2026-01-23,104560803.15,0.08338498,1.0,1,2026-01-26,31.15,-0.0054,31.32,0.2,-0.077689,-0.002053,-0.075635,-0.027287,-0.001916,-0.025371,-0.192616,-0.015222,-0.177394,-0.233066,0.002819,-0.235885,,,,,
300780,2026-01-26,37745831.9,0.02834411,1.0,0,2026-01-27,29.39,-0.021,30.02,-0.0415,-0.072474,0.002724,-0.075198,-0.024158,-0.021082,-0.003076,-0.10854,0.00295,-0.111491,-0.246342,-0.010473,-0.235869,,,,,
300781,2026-01-29,179638228.46,0.09867175,1.0,1,2026-01-30,55.33,0.0212,54.18,0.2,-0.059823,-0.024793,-0.03503,-0.132478,-0.01115,-0.121328,-0.135731,-0.000742,-0.134989,-0.287547,-0.013263,-0.274284,,,,,
300781,2026-01-30,-144292761.72,-0.05782724,1.0,0,2026-02-02,52.0,-0.0488,54.67,0.009,0.036538,-0.003031,0.03957,-0.113077,-0.006564,-0.106513,-0.107885,-0.002967,-0.104917,-0.227115,-0.012584,-0.214531,,,,,
300782,2026-05-14,222378601.27,0.01198328,0.0,0,2026-05-15,140.76,-0.0009,140.88,0.1099,-0.070759,-0.015901,-0.054858,-0.140168,-0.026167,-0.114,-0.168159,0.000528,-0.168686,-0.347471,-0.038523,-0.308948,,,,,
300785,2025-11-13,81602403.0,0.08218828,1.0,1,2025-11-14,39.22,-0.0302,40.44,0.2,0.032381,-0.013995,0.046377,0.089495,-0.021094,0.11059,0.197348,-0.031719,0.229067,0.024477,-0.023831,0.048309,,,,,
300785,2025-11-14,-114471025.78,-0.06227149,1.0,0,2025-11-17,37.57,-0.0317,38.8,-0.0406,0.232899,-0.01053,0.243428,0.147192,-0.035349,0.182541,0.22305,-0.019525,0.242575,0.063881,-0.007766,0.071647,,,,,
300785,2025-11-18,143781319.07,0.05059553,1.0,0,2025-11-19,44.9,-0.0307,46.32,0.144,-0.04833,-0.000676,-0.047653,0.140312,-0.016995,0.157306,-0.027617,-0.003,-0.024617,-0.138085,-0.015429,-0.122655,,,,,
300785,2025-11-24,53909248.94,0.0223961,0.0,0,2025-11-25,45.8,-0.0255,47.0,0.0905,0.069869,0.009337,0.060532,-0.037555,0.022487,-0.060042,-0.067249,0.032602,-0.09985,-0.137991,0.030338,-0.168329,,,,,
300785,2025-11-25,62947121.32,0.0234907,0.0,0,2025-11-26,50.94,-0.0051,51.2,0.0894,-0.078131,0.005612,-0.083744,-0.142913,0.014283,-0.157196,-0.190813,0.024057,-0.21487,-0.237731,0.02907,-0.266801,,,,,
300785,2026-01-12,22173716.06,0.00580415,1.0,1,2026-01-13,71.0,0.1335,62.64,0.2,0.181549,-0.011696,0.193245,-0.102676,-0.013254,-0.089422,-0.136338,-0.018984,-0.117354,-0.053662,-0.016464,-0.037198,,,,,
300785,2026-01-14,0.0,0.0,1.0,1,2026-01-15,73.0,-0.1298,83.89,0.2,-0.138904,0.002134,-0.141038,-0.18274,0.000269,-0.183009,-0.086027,-0.000806,-0.085221,-0.140685,-0.00169,-0.138995,,,,,
300785,2026-01-15,-111082529.83,-0.05713469,1.0,0,2026-01-16,63.58,-0.0526,67.11,-0.2,0.002045,-0.009203,0.011247,-0.03586,-0.011452,-0.024409,0.13542,-0.00514,0.14056,0.019188,-0.012316,0.031505,,,,,
300786,2025-09-30,61621533.36,0.08197155,1.0,1,2025-10-09,18.61,-0.0629,19.86,0.2,0.023106,-0.009712,0.032818,0.041376,-0.011974,0.05335,-0.069318,-0.014917,-0.054401,-0.108544,-0.007476,-0.101067,,,,,
300786,2026-07-10,20509426.0,0.08639784,1.0,1,2026-07-13,23.4,-0.0209,23.9,0.1998,-0.198291,0.010761,-0.209051,-0.369658,-0.04559,-0.324068,-0.382051,-0.020282,-0.361769,-0.324359,-0.010747,-0.313611,,,,,
300788,2026-02-25,110223449.0,0.15202188,1.0,1,2026-02-26,41.77,-0.0227,42.74,0.1999,0.118027,-0.006484,0.124511,-0.047642,-0.029267,-0.018375,-0.068949,-0.007781,-0.061168,-0.255446,-0.043009,-0.212437,,,,,
300788,2026-09-08,109271932.4,0.23041685,1.0,0,,,,,,,,,,,,,,,,,,,,,,市场日历无次日
300792,2026-01-12,55458918.57,0.01846816,1.0,1,2026-01-13,45.01,0.0671,42.18,0.2,0.095312,-0.011696,0.107008,-0.06132,-0.013254,-0.048066,-0.097312,-0.018984,-0.078328,0.07465,-0.016464,0.091114,,,,,
300795,2026-05-26,92100834.9,0.67897835,1.0,1,2026-05-27,12.66,0.0284,12.31,0.1998,-0.128752,-0.00541,-0.123342,-0.200632,-0.00534,-0.195292,-0.237757,-0.028159,-0.209597,-0.300158,0.00042,-0.300578,,,,,
300795,2026-07-17,68987397.78,0.33151493,1.0,1,2026-07-20,12.58,0.2004,10.48,0.2005,0.058029,0.035745,0.022283,-0.120032,0.016068,-0.1361,0.306836,0.002738,0.304099,0.3593,0.019715,0.339585,,,,,
300795,2026-07-22,-9098025.16,-0.01248364,1.0,0,2026-07-23,13.3,-0.0725,14.34,0.0774,-0.167669,-0.018158,-0.149512,0.069173,-0.028491,0.097664,0.243609,-0.016265,0.259874,0.135338,-0.030933,0.166271,,,,,
300795,2026-07-27,98942611.79,0.21593522,1.0,1,2026-07-28,13.19,-0.0068,13.28,0.1996,0.078089,-0.00509,0.08318,0.076573,-0.017436,0.094009,0.223654,0.016918,0.206736,-0.04094,-0.013121,-0.027819,,,,,
300795,2026-07-31,52112241.87,0.05823503,1.0,0,2026-08-03,15.5,-0.0572,16.44,0.2,0.005161,0.008574,-0.003413,0.00129,0.029072,-0.027781,0.103226,0.022812,0.080414,-0.14129,0.010382,-0.151673,,,,,
300795,2026-08-05,-48176520.12,-0.05590667,0.0,0,2026-08-06,15.6,-0.0568,16.54,0.0616,-0.005128,0.015715,-0.020844,0.08141,0.014954,0.066456,-0.032051,-0.007162,-0.024889,-0.162821,-0.015977,-0.146843,,,,,
300797,2025-08-29,-36016179.34,-0.01533637,1.0,0,2025-09-01,19.58,-0.0307,20.2,0.086,0.001021,-0.00585,0.006872,-0.091931,-0.012521,-0.07941,-0.110827,0.001133,-0.111961,-0.146067,0.007344,-0.153411,,,,,
300798,2026-01-28,115578725.75,0.15507748,1.0,1,2026-01-29,9.11,-0.0491,9.58,0.2005,0.058178,-0.005651,0.063829,0.003293,-0.007269,0.010562,0.109769,-0.004071,0.113841,-0.052689,-0.018042,-0.034647,,,,,
300798,2026-04-16,-23242378.29,-0.0128693,1.0,1,2026-04-17,12.96,-0.0343,13.42,0.2004,-0.10108,0.006015,-0.107096,-0.121914,0.012124,-0.134037,-0.213735,0.01656,-0.230295,-0.236111,0.026198,-0.262309,,,,,
300801,2025-11-13,102993656.0,0.06841521,1.0,1,2025-11-14,41.76,-0.0076,42.08,0.1999,-0.091954,-0.013995,-0.077959,-0.232998,-0.021094,-0.211904,-0.279933,-0.031719,-0.248214,-0.338362,-0.023831,-0.314531,,,,,
300801,2026-04-21,77242547.52,0.09223184,0.0,0,2026-04-22,31.34,0.0149,30.88,0.1561,-0.008615,0.007377,-0.015992,-0.039885,0.001458,-0.041343,-0.024569,0.02539,-0.049959,-0.050096,0.019746,-0.069841,,,,,
300802,2026-07-28,119355571.43,0.10156216,1.0,0,2026-07-29,22.12,-0.0199,22.57,-0.0066,-0.077758,-0.007066,-0.070692,-0.070072,0.004111,-0.074183,0.016275,0.017829,-0.001554,0.061031,-0.006561,0.067592,,,,,
300804,2026-02-09,36565274.07,0.08936244,0.0,0,2026-02-10,42.61,-0.0134,43.19,0.1604,0.032856,-0.00094,0.033796,0.065243,-0.00227,0.067513,0.017602,-0.013217,0.030818,0.132598,-0.017128,0.149726,,,,,
300804,2026-02-10,-2114339.19,-0.00396736,0.0,0,2026-02-11,44.28,-0.0094,44.7,0.035,0.035908,0.000829,0.035079,0.023035,0.004287,0.018748,-0.009711,-0.023972,0.014261,0.093948,-0.012159,0.106107,,,,,
300804,2026-02-12,20004193.36,0.0489451,0.0,0,2026-02-13,45.3,-0.0124,45.87,0.0423,0.001987,0.003011,-0.001024,0.163576,0.003672,0.159904,0.009051,-0.007025,0.016076,0.02649,-0.02693,0.05342,,,,,
300804,2026-02-26,-64325868.44,-0.12381437,0.0,0,2026-02-27,51.63,-0.0048,51.88,0.1453,-0.072632,0.006464,-0.079096,-0.157467,-0.010772,-0.146695,-0.028278,-0.002286,-0.025992,-0.144102,-0.046988,-0.097114,,,,,
300805,2026-01-30,33663658.01,0.0440962,1.0,1,2026-02-02,16.0,0.0211,15.67,0.1998,-0.065625,-0.003031,-0.062594,-0.1175,-0.006564,-0.110936,-0.1475,-0.002967,-0.144533,-0.240625,-0.012584,-0.228041,,,,,
300805,2026-07-16,22431864.11,0.06107504,1.0,1,2026-07-17,9.12,0.0328,8.83,0.1997,-0.089912,-0.013579,-0.076333,-0.108553,0.01424,-0.122792,-0.171053,-0.024005,-0.147048,-0.075658,0.0005,-0.076158,,,,,
300806,2026-01-27,153006921.11,0.07116123,1.0,1,2026-01-28,54.02,0.0795,50.04,0.2,-0.030359,0.005982,-0.036341,0.002221,-0.013859,0.016081,-0.000555,-0.000276,-0.000279,-0.05535,-0.026023,-0.029327,,,,,
300806,2026-04-17,123524339.45,0.05757114,1.0,1,2026-04-20,65.27,0.0,65.27,0.2,0.063122,0.008638,0.054485,0.050712,0.008928,0.041785,0.225065,0.031716,0.193349,0.316072,0.026133,0.289939,,,,,
300806,2026-06-25,405499173.5,0.1028122,0.0,0,2026-06-26,116.52,-0.0115,117.88,0.1777,-0.042139,-0.011021,-0.031118,-0.15817,-0.034029,-0.124141,-0.2276,-0.021179,-0.206421,-0.492791,-0.05095,-0.441841,,,,,
300806,2026-07-20,-75490531.22,-0.03008208,0.0,0,2026-07-21,55.8,0.0393,53.69,-0.1599,0.075627,0.018656,0.056972,-0.190143,0.015456,-0.205599,-0.296237,-0.018933,-0.277304,-0.076165,0.023807,-0.099972,,,,,
300811,2026-03-10,249363405.68,0.11163292,0.0,0,2026-03-11,92.9,0.0098,92.0,0.1723,-0.055328,0.001395,-0.056723,-0.167815,-0.009313,-0.158502,-0.187298,-0.044074,-0.143225,-0.12831,-0.01826,-0.11005,,,,,
300812,2026-02-13,161681983.1,0.13789766,1.0,1,2026-02-24,41.35,-0.0098,41.76,0.2,0.04474,0.001817,0.042923,0.090447,0.00029,0.090157,-0.040145,-0.023659,-0.016487,-0.220556,-0.065428,-0.155128,,,,,
300812,2026-02-24,-110452429.3,-0.07660926,1.0,0,2026-02-25,42.5,-0.0437,44.44,0.0642,0.071765,0.002821,0.068943,0.029647,-0.012237,0.041884,-0.023294,-0.008236,-0.015059,-0.213412,-0.050673,-0.162738,,,,,
300812,2026-04-03,163261332.6,0.1919703,1.0,1,2026-04-07,39.6,-0.0222,40.5,0.2,0.031061,0.033671,-0.00261,-0.010354,0.045052,-0.055405,0.015152,0.070083,-0.054932,0.003788,0.102263,-0.098476,,,,,
300812,2026-04-08,-46832558.24,-0.03756556,1.0,0,2026-04-09,39.52,-0.0321,40.83,0.06,-0.014929,0.016196,-0.031125,0.03998,0.026865,0.013115,0.002783,0.051934,-0.04915,0.057692,0.085294,-0.027601,,,,,
300814,2025-11-05,206806054.07,0.05056668,0.0,0,2025-11-06,72.6,-0.0098,73.32,0.1322,-0.00551,0.007924,-0.013434,-0.020937,0.00084,-0.021776,-0.130165,-0.011572,-0.118593,0.125482,-0.023904,0.149386,,,,,
300814,2025-11-20,125935175.36,0.08601388,1.0,1,2025-11-21,74.18,-0.0211,75.78,0.2,0.182259,-0.014476,0.196736,0.149501,0.000447,0.149054,0.069291,0.007351,0.061939,0.03114,0.008731,0.022409,,,,,
300814,2025-11-24,-20344843.61,-0.00322391,1.0,0,2025-11-25,87.0,-0.008,87.7,0.1775,0.051034,0.009337,0.041698,-0.066782,0.022487,-0.089269,0.003103,0.032602,-0.029498,-0.124713,0.030338,-0.155051,,,,,
300814,2026-07-21,-132794886.76,-0.09489144,1.0,1,2026-07-22,136.6,-0.0051,137.3,0.2,-0.008785,0.003681,-0.012466,-0.114861,-0.029961,-0.0849,-0.20388,-0.023294,-0.180586,0.099414,0.003216,0.096198,,,,,
300816,2026-01-13,56503264.0,0.05635711,1.0,0,2026-01-14,71.99,0.0433,69.0,0.1502,-0.011946,-0.003412,-0.008534,-0.122239,-0.010239,-0.112,-0.012641,-0.013005,0.000364,-0.145437,-0.009103,-0.136334,,,,,
300818,2025-09-25,10772697.12,0.02720287,1.0,1,2025-09-26,28.41,-0.03,29.29,0.1999,-0.034495,0.009425,-0.04392,-0.00704,0.008722,-0.015762,0.043999,-0.013695,0.057693,0.135868,0.013929,0.121938,,,,,
300818,2026-02-04,-69606103.78,-0.09935823,0.0,0,2026-02-05,38.81,-0.0502,40.86,-0.1698,0.065962,-0.004534,0.070497,0.080649,0.01052,0.07013,0.139139,0.013318,0.125821,0.064159,0.00489,0.059268,,,,,
300819,2025-12-26,95792163.0,0.20110444,1.0,1,2025-12-29,34.0,-0.0165,34.57,0.1999,0.102353,-0.001499,0.103852,-0.000294,0.028429,-0.028723,0.082353,0.022061,0.060292,0.185882,0.010181,0.175701,,,,,
300819,2025-12-30,18865562.65,0.00926679,1.0,0,2025-12-31,35.6,-0.0502,37.48,0.0499,-0.035674,0.013157,-0.048831,0.059551,0.017432,0.042118,0.028933,0.020391,0.008542,0.011236,0.020915,-0.009679,,,,,
300819,2026-02-11,156598732.21,0.23239702,1.0,1,2026-02-12,54.0,0.0274,52.56,0.2,-0.064815,-0.012628,-0.052187,0.052037,0.001454,0.050583,0.079259,-0.015321,0.094581,-0.159074,-0.028974,-0.1301,,,,,
300819,2026-05-07,60133310.0,0.0824884,1.0,1,2026-05-08,72.1,0.0202,70.67,0.2,0.189182,0.016571,0.172611,0.193759,0.008926,0.184833,0.062829,-0.01807,0.080899,-0.098474,0.006903,-0.105377,,,,,
300819,2026-05-08,131162941.04,0.06394475,1.0,0,2026-05-11,82.32,0.0284,80.05,0.1327,0.007167,0.009336,-0.002169,-0.006317,-0.008707,0.00239,-0.000121,-0.011664,0.011543,-0.223518,-0.017412,-0.206106,,,,,
300819,2026-06-25,164262707.28,0.22439495,1.0,1,2026-06-26,84.5,0.0033,84.22,0.2001,-0.160947,-0.011021,-0.149926,-0.211953,-0.034029,-0.177923,-0.269822,-0.021179,-0.248643,-0.471953,-0.05095,-0.421003,,,,,
300820,2025-10-09,-28252484.73,-0.03029925,1.0,1,2025-10-10,62.26,0.0,62.26,0.2001,-0.068423,-0.018275,-0.050147,-0.127851,-0.013052,-0.114799,-0.180212,-0.015633,-0.164579,-0.094121,0.002971,-0.097093,,,,,
300821,2025-11-07,128626084.8,0.11309893,1.0,1,2025-11-10,11.66,0.0246,11.38,0.2004,0.091767,-0.00767,0.099437,0.125214,-0.012795,0.138009,0.102916,-0.050023,0.152939,0.09434,-0.022096,0.116435,,,,,
300821,2025-11-10,-68764685.73,-0.01882433,1.0,0,2025-11-11,12.62,-0.0352,13.08,0.1494,-0.011886,-0.01284,0.000954,0.142631,-0.023008,0.165639,0.026941,-0.054881,0.081822,0.010301,-0.017972,0.028273,,,,,
300821,2026-02-25,230891697.48,0.14861807,1.0,1,2026-02-26,14.45,-0.0296,14.89,0.1998,0.001384,-0.006484,0.007868,-0.066436,-0.029267,-0.037169,-0.036678,-0.007781,-0.028897,-0.2,-0.043009,-0.156991,,,,,
300821,2026-04-07,161650743.0,0.21571521,1.0,1,2026-04-08,14.1,0.053,13.39,0.1998,-0.047518,0.010821,-0.058339,-0.012766,0.04072,-0.053485,0.015603,0.055488,-0.039885,0.048227,0.078491,-0.030264,,,,,
300821,2026-07-08,463626642.14,0.03567833,0.0,0,2026-07-09,25.5,-0.0356,26.44,0.1348,0.057255,0.001337,0.055918,-0.234902,0.002593,-0.237495,-0.360784,-0.011972,-0.348813,-0.363922,-0.024348,-0.339574,,,,,
300821,2026-07-15,122363801.46,0.03604902,0.0,0,2026-07-16,18.99,-0.0267,19.51,-0.1601,-0.055819,-0.038721,-0.017097,-0.141654,0.001212,-0.142866,-0.218536,-0.023617,-0.19492,-0.108478,-0.004376,-0.104103,,,,,
300825,2026-07-28,-59489758.54,-0.03962416,0.0,0,2026-07-29,11.67,-0.0267,11.99,0.0715,-0.059126,-0.007066,-0.05206,-0.061697,0.004111,-0.065807,-0.055698,0.017829,-0.073527,-0.100257,-0.006561,-0.093696,,,,,
300827,2025-09-04,-94346702.59,-0.02003925,1.0,0,2025-09-05,32.8,-0.0387,34.12,0.1332,0.090244,0.023356,0.066887,0.030488,0.041787,-0.0113,-0.020427,0.030351,-0.050778,-0.035976,0.057547,-0.093522,,,,,
300827,2025-11-13,354344488.8,0.09099864,1.0,1,2025-11-14,45.0,0.0081,44.64,0.2,-0.012444,-0.013995,0.001551,-0.101556,-0.021094,-0.080461,-0.191111,-0.031719,-0.159392,-0.234222,-0.023831,-0.210391,,,,,
300827,2026-03-20,378490972.96,0.06548878,1.0,1,2026-03-23,44.02,-0.0203,44.93,0.2001,-0.042481,-0.005418,-0.037062,-0.021354,0.000771,-0.022125,-0.204907,-0.012961,-0.191946,-0.134484,0.057421,-0.191905,,,,,
300828,2026-05-18,-54193710.0,-0.11102793,0.0,0,2026-05-19,20.65,-0.0346,21.39,-0.1833,0.035835,0.00664,0.029196,0.002421,0.021353,-0.018931,-0.060048,0.005302,-0.065351,-0.095884,0.015151,-0.111035,,,,,
300830,2026-01-12,282297492.87,0.09966424,1.0,1,2026-01-13,14.5,-0.0014,14.52,0.2,-0.034483,-0.011696,-0.022787,-0.146207,-0.013254,-0.132953,0.052414,-0.018984,0.071398,-0.066897,-0.016464,-0.050433,,,,,
300830,2026-02-27,244189520.73,0.25224912,1.0,1,2026-03-02,14.5,-0.0255,14.88,0.2,-0.082759,-0.005366,-0.077393,-0.015862,-0.004395,-0.011467,-0.109655,-0.002537,-0.107119,-0.266897,-0.038121,-0.228776,,,,,
300830,2026-09-03,128489267.71,0.37826874,1.0,1,2026-09-04,9.8,-0.0287,10.09,0.1998,-0.021429,-6.6e-05,-0.021363,,,,,,,,,,,无未来行情,无未来行情,无未来行情,
300831,2026-06-09,-9734253.55,-0.00970741,0.0,0,2026-06-10,17.53,-0.0168,17.83,-0.1477,0.031375,-0.00646,0.037834,0.06389,0.027585,0.036305,0.277809,0.039954,0.237856,0.035368,0.000509,0.034859,,,,,
300834,2026-03-31,158486320.62,0.4641641,1.0,1,2026-04-01,36.23,0.1997,30.2,0.1998,0.200386,-0.008491,0.208878,0.242617,0.01733,0.225287,0.143803,0.037185,0.106619,0.035882,0.064879,-0.028997,,,,,
300834,2026-04-02,-67364272.14,-0.07167218,3.0,1,2026-04-03,47.0,0.0807,43.49,0.2001,-0.021277,-0.011625,-0.009651,-0.181915,0.031989,-0.213904,-0.090426,0.052489,-0.142915,-0.181064,0.085524,-0.266588,,,,,
300834,2026-04-03,0.0,0.0,3.0,0,2026-04-07,45.24,-0.0317,46.72,0.0743,-0.004863,0.033671,-0.038534,-0.107869,0.045052,-0.152921,-0.012157,0.070083,-0.082241,-0.093501,0.102263,-0.195765,,,,,
300834,2026-07-22,-2725894.85,-0.01228593,1.0,1,2026-07-23,37.69,-0.0102,38.08,0.2001,0.025206,-0.018158,0.043363,-0.005041,-0.028491,0.02345,0.065269,-0.016265,0.081534,0.017246,-0.030933,0.048179,,,,,
300835,2026-05-25,27174250.8,0.01024972,1.0,1,2026-05-26,168.81,-0.0082,170.2,0.2,0.014691,0.001644,0.013047,0.011788,-0.0114,0.023188,0.076121,-0.038056,0.114177,0.38801,0.003933,0.384077,,,,,
300835,2026-06-23,731320209.02,0.27409853,1.0,1,2026-06-24,239.03,0.0201,234.31,0.2,0.059072,0.024431,0.034641,-0.039911,0.016131,-0.056042,-0.293812,-0.022064,-0.271749,-0.399866,-0.032886,-0.36698,,,,,
300835,2026-06-25,1033713583.58,0.14292196,1.0,0,2026-06-26,248.87,-0.0169,253.15,0.0194,-0.107647,-0.011021,-0.096626,-0.188291,-0.034029,-0.154262,-0.281713,-0.021179,-0.260534,-0.429421,-0.05095,-0.378471,,,,,
300836,2025-09-22,-3876637.26,-0.00797015,1.0,1,2025-09-23,59.95,0.0628,56.41,0.2,-0.077064,0.006461,-0.083526,-0.112927,0.01836,-0.131288,-0.057048,0.000509,-0.057556,-0.082569,0.034213,-0.116782,,,,,
300837,2026-01-21,-5582057.84,-0.01106764,1.0,1,2026-01-22,52.03,-0.0257,53.4,0.2,0.099558,-0.008279,0.107837,0.237555,-0.005012,0.242567,-0.098597,-0.009084,-0.089513,-0.152796,-0.003138,-0.149658,,,,,
300839,2026-03-03,32276058.26,0.02604226,1.0,1,2026-03-04,17.03,-0.0099,17.2,0.2003,-0.159718,0.008353,-0.168071,-0.182619,0.014225,-0.196844,-0.230769,0.006128,-0.236898,-0.191427,-0.034527,-0.1569,,,,,
300839,2026-04-02,131347336.13,0.35174852,1.0,1,2026-04-03,17.01,0.0192,16.69,0.1999,-0.171076,-0.011625,-0.159451,-0.134039,0.031989,-0.166027,-0.129924,0.052489,-0.182413,-0.114638,0.085524,-0.200163,,,,,
300839,2026-08-21,30115318.37,0.13328373,1.0,1,2026-08-24,12.0,-0.0377,12.47,0.2002,0.080833,-0.014915,0.095748,0.07,-0.002547,0.072547,0.053333,-0.015776,0.069109,,,,,,,无未来行情,
300839,2026-08-24,-3985122.98,-0.00521266,1.0,0,2026-08-25,13.96,-0.0113,14.12,0.1323,-0.085244,0.010689,-0.095932,-0.080946,0.01824,-0.099185,-0.055158,0.007217,-0.062374,,,,,,,无未来行情,
300840,2025-12-30,89227859.86,0.11116263,1.0,1,2025-12-31,18.59,-0.0496,19.56,0.2,0.108661,0.013157,0.095503,0.087682,0.017432,0.070249,0.123722,0.020391,0.103332,0.066165,0.020915,0.04525,,,,,
300840,2025-12-31,-89433887.94,-0.07006758,1.0,0,2026-01-05,19.57,-0.043,20.45,0.0455,0.014819,0.02769,-0.012871,0.095043,0.020874,0.07417,0.027082,0.015071,0.012011,-0.009709,0.009594,-0.019303,,,,,
